12	100	32	43	59
12	100	32	44	59
12	100	32	45	59
12	100	32	46	59
12	100	32	47	59
12	100	32	48	59
12	100	32	49	59
12	100	32	50	59
12	100	32	51	59
12	100	32	52	59
12	100	32	53	59
12	100	32	54	59
12	100	32	55	59
12	100	32	56	59
12	100	32	57	59
12	100	32	58	59
12	100	32	1	58
12	100	32	2	58
12	100	32	3	58
12	100	32	4	58
12	100	32	5	58
12	100	32	6	58
12	100	32	7	58
12	100	32	8	58
12	100	32	9	58
12	100	32	10	58
12	100	32	11	58
12	100	32	12	58
12	100	32	13	58
12	100	32	14	58
12	100	32	15	58
12	100	32	16	58
12	100	32	17	58
12	100	32	18	58
12	100	32	19	58
12	100	32	20	58
12	100	32	21	58
12	100	32	22	58
12	100	32	23	58
12	100	32	24	58
12	100	32	25	58
12	100	32	26	58
12	100	32	27	58
12	100	32	28	58
12	100	32	29	58
12	100	32	30	58
12	100	32	31	58
12	100	32	32	58
12	100	32	33	58
12	100	32	34	58
12	100	32	35	58
12	100	32	36	58
12	100	32	37	58
12	100	32	38	58
12	100	32	39	58
12	100	32	40	58
12	100	32	41	58
12	100	32	42	58
12	100	32	43	58
12	100	32	44	58
12	100	32	45	58
12	100	32	46	58
12	100	32	47	58
12	100	32	48	58
12	100	32	49	58
12	100	32	50	58
12	100	32	51	58
12	100	32	52	58
12	100	32	53	58
12	100	32	54	58
12	100	32	55	58
12	100	32	56	58
12	100	32	57	58
12	100	32	1	57
12	100	32	2	57
12	100	32	3	57
12	100	32	4	57
12	100	32	5	57
12	100	32	6	57
12	100	32	7	57
12	100	32	8	57
12	100	32	9	57
12	100	32	10	57
12	100	32	11	57
12	100	32	12	57
12	100	32	13	57
12	100	32	14	57
12	100	32	15	57
12	100	32	16	57
12	100	32	17	57
12	100	32	18	57
12	100	32	19	57
12	100	32	20	57
12	100	32	21	57
12	100	32	22	57
12	100	32	23	57
12	100	32	24	57
12	100	32	25	57
12	100	32	26	57
12	100	32	27	57
12	100	32	28	57
12	100	32	29	57
12	100	32	30	57
12	100	32	31	57
12	100	32	32	57
12	100	32	33	57
12	100	32	34	57
12	100	32	35	57
12	100	32	36	57
12	100	32	37	57
12	100	32	38	57
12	100	32	39	57
12	100	32	40	57
12	100	32	41	57
12	100	32	42	57
12	100	32	43	57
12	100	32	44	57
12	100	32	45	57
12	100	32	46	57
12	100	32	47	57
12	100	32	48	57
12	100	32	49	57
12	100	32	50	57
12	100	32	51	57
12	100	32	52	57
12	100	32	53	57
12	100	32	54	57
12	100	32	55	57
12	100	32	56	57
12	100	32	1	56
12	100	32	2	56
12	100	32	3	56
12	100	32	4	56
12	100	32	5	56
12	100	32	6	56
12	100	32	7	56
12	100	32	8	56
12	100	32	9	56
12	100	32	10	56
12	100	32	11	56
12	100	32	12	56
12	100	32	13	56
12	100	32	14	56
12	100	32	15	56
12	100	32	16	56
12	100	32	17	56
12	100	32	18	56
12	100	32	19	56
12	100	32	20	56
12	100	32	21	56
12	100	32	22	56
12	100	32	23	56
12	100	32	24	56
12	100	32	25	56
12	100	32	26	56
12	100	32	27	56
12	100	32	28	56
12	100	32	29	56
12	100	32	30	56
12	100	32	31	56
12	100	32	32	56
12	100	32	33	56
12	100	32	34	56
12	100	32	35	56
12	100	32	36	56
12	100	32	37	56
12	100	32	38	56
12	100	32	39	56
12	100	32	40	56
12	100	32	41	56
12	100	32	42	56
12	100	32	43	56
12	100	32	44	56
12	100	32	45	56
12	100	32	46	56
12	100	32	47	56
12	100	32	48	56
12	100	32	49	56
12	100	32	50	56
12	100	32	51	56
12	100	32	52	56
12	100	32	53	56
12	100	32	54	56
12	100	32	55	56
12	100	32	1	55
12	100	32	2	55
12	100	32	3	55
12	100	32	4	55
12	100	32	5	55
12	100	32	6	55
12	100	32	7	55
12	100	32	8	55
12	100	32	9	55
12	100	32	10	55
12	100	32	11	55
12	100	32	12	55
12	100	32	13	55
12	100	32	14	55
12	100	32	15	55
12	100	32	16	55
12	100	32	17	55
12	100	32	18	55
12	100	32	19	55
12	100	32	20	55
12	100	32	21	55
12	100	32	22	55
12	100	32	23	55
12	100	32	24	55
12	100	32	25	55
12	100	32	26	55
12	100	32	27	55
12	100	32	28	55
12	100	32	29	55
12	100	32	30	55
12	100	32	31	55
12	100	32	32	55
12	100	32	33	55
12	100	32	34	55
12	100	32	35	55
12	100	32	36	55
12	100	32	37	55
12	100	32	38	55
12	100	32	39	55
12	100	32	40	55
12	100	32	41	55
12	100	32	42	55
12	100	32	43	55
12	100	32	44	55
12	100	32	45	55
12	100	32	46	55
12	100	32	47	55
12	100	32	48	55
12	100	32	49	55
12	100	32	50	55
12	100	32	51	55
12	100	32	52	55
12	100	32	53	55
12	100	32	54	55
12	100	32	1	54
12	100	32	2	54
12	100	32	3	54
12	100	32	4	54
12	100	32	5	54
12	100	32	6	54
12	100	32	7	54
12	100	32	8	54
12	100	32	9	54
12	100	32	10	54
12	100	32	11	54
12	100	32	12	54
12	100	32	13	54
12	100	32	14	54
12	100	32	15	54
12	100	32	16	54
12	100	32	17	54
12	100	32	18	54
12	100	32	19	54
12	100	32	20	54
12	100	32	21	54
12	100	32	22	54
12	100	32	23	54
12	100	32	24	54
12	100	32	25	54
12	100	32	26	54
12	100	32	27	54
12	100	32	28	54
12	100	32	29	54
12	100	32	30	54
12	100	32	31	54
12	100	32	32	54
12	100	32	33	54
12	100	32	34	54
12	100	32	35	54
12	100	32	36	54
12	100	32	37	54
12	100	32	38	54
12	100	32	39	54
12	100	32	40	54
12	100	32	41	54
12	100	32	42	54
12	100	32	43	54
12	100	32	44	54
12	100	32	45	54
12	100	32	46	54
12	100	32	47	54
12	100	32	48	54
12	100	32	49	54
12	100	32	50	54
12	100	32	51	54
12	100	32	52	54
12	100	32	53	54
12	100	32	1	53
12	100	32	2	53
12	100	32	3	53
12	100	32	4	53
12	100	32	5	53
12	100	32	6	53
12	100	32	7	53
12	100	32	8	53
12	100	32	9	53
12	100	32	10	53
12	100	32	11	53
12	100	32	12	53
12	100	32	13	53
12	100	32	14	53
12	100	32	15	53
12	100	32	16	53
12	100	32	17	53
12	100	32	18	53
12	100	32	19	53
12	100	32	20	53
12	100	32	21	53
12	100	32	22	53
12	100	32	23	53
12	100	32	24	53
12	100	32	25	53
12	100	32	26	53
12	100	32	27	53
12	100	32	28	53
12	100	32	29	53
12	100	32	30	53
12	100	32	31	53
12	100	32	32	53
12	100	32	33	53
12	100	32	34	53
12	100	32	35	53
12	100	32	36	53
12	100	32	37	53
12	100	32	38	53
12	100	32	39	53
12	100	32	40	53
12	100	32	41	53
12	100	32	42	53
12	100	32	43	53
12	100	32	44	53
12	100	32	45	53
12	100	32	46	53
12	100	32	47	53
12	100	32	48	53
12	100	32	49	53
12	100	32	50	53
12	100	32	51	53
12	100	32	52	53
12	100	32	1	52
12	100	32	2	52
12	100	32	3	52
12	100	32	4	52
12	100	32	5	52
12	100	32	6	52
12	100	32	7	52
12	100	32	8	52
12	100	32	9	52
12	100	32	10	52
12	100	32	11	52
12	100	32	12	52
12	100	32	13	52
12	100	32	14	52
12	100	32	15	52
12	100	32	16	52
12	100	32	17	52
12	100	32	18	52
12	100	32	19	52
12	100	32	20	52
12	100	32	21	52
12	100	32	22	52
12	100	32	23	52
12	100	32	24	52
12	100	32	25	52
12	100	32	26	52
12	100	32	27	52
12	100	32	28	52
12	100	32	29	52
12	100	32	30	52
12	100	32	31	52
12	100	32	32	52
12	100	32	33	52
12	100	32	34	52
12	100	32	35	52
12	100	32	36	52
12	100	32	37	52
12	100	32	38	52
12	100	32	39	52
12	100	32	40	52
12	100	32	41	52
12	100	32	42	52
12	100	32	43	52
12	100	32	44	52
12	100	32	45	52
12	100	32	46	52
12	100	32	47	52
12	100	32	48	52
12	100	32	49	52
12	100	32	50	52
12	100	32	51	52
12	100	32	1	51
12	100	32	2	51
12	100	32	3	51
12	100	32	4	51
12	100	32	5	51
12	100	32	6	51
12	100	32	7	51
12	100	32	8	51
12	100	32	9	51
12	100	32	10	51
12	100	32	11	51
12	100	32	12	51
12	100	32	13	51
12	100	32	14	51
12	100	32	15	51
12	100	32	16	51
12	100	32	17	51
12	100	32	18	51
12	100	32	19	51
12	100	32	20	51
12	100	32	21	51
12	100	32	22	51
12	100	32	23	51
12	100	32	24	51
12	100	32	25	51
12	100	32	26	51
12	100	32	27	51
12	100	32	28	51
12	100	32	29	51
12	100	32	30	51
12	100	32	31	51
12	100	32	32	51
12	100	32	33	51
12	100	32	34	51
12	100	32	35	51
12	100	32	36	51
12	100	32	37	51
12	100	32	38	51
12	100	32	39	51
12	100	32	40	51
12	100	32	41	51
12	100	32	42	51
12	100	32	43	51
12	100	32	44	51
12	100	32	45	51
12	100	32	46	51
12	100	32	47	51
12	100	32	48	51
12	100	32	49	51
12	100	32	50	51
12	100	32	1	50
12	100	32	2	50
12	100	32	3	50
12	100	32	4	50
12	100	32	5	50
12	100	32	6	50
12	100	32	7	50
12	100	32	8	50
12	100	32	9	50
12	100	32	10	50
12	100	32	11	50
12	100	32	12	50
12	100	32	13	50
12	100	32	14	50
12	100	32	15	50
12	100	32	16	50
12	100	32	17	50
12	100	32	18	50
12	100	32	19	50
12	100	32	20	50
12	100	32	21	50
12	100	32	22	50
12	100	32	23	50
12	100	32	24	50
12	100	32	25	50
12	100	32	26	50
12	100	32	27	50
12	100	32	28	50
12	100	32	29	50
12	100	32	30	50
12	100	32	31	50
12	100	32	32	50
12	100	32	33	50
12	100	32	34	50
12	100	32	35	50
12	100	32	36	50
12	100	32	37	50
12	100	32	38	50
12	100	32	39	50
12	100	32	40	50
12	100	32	41	50
12	100	32	42	50
12	100	32	43	50
12	100	32	44	50
12	100	32	45	50
12	100	32	46	50
12	100	32	47	50
12	100	32	48	50
12	100	32	49	50
12	100	32	1	49
12	100	32	2	49
12	100	32	3	49
12	100	32	4	49
12	100	32	5	49
12	100	32	6	49
12	100	32	7	49
12	100	32	8	49
12	100	32	9	49
12	100	32	10	49
12	100	32	11	49
12	100	32	12	49
12	100	32	13	49
12	100	32	14	49
12	100	32	15	49
12	100	32	16	49
12	100	32	17	49
12	100	32	18	49
12	100	32	19	49
12	100	32	20	49
12	100	32	21	49
12	100	32	22	49
12	100	32	23	49
12	100	32	24	49
12	100	32	25	49
12	100	32	26	49
12	100	32	27	49
12	100	32	28	49
12	100	32	29	49
12	100	32	30	49
12	100	32	31	49
12	100	32	32	49
12	100	32	33	49
12	100	32	34	49
12	100	32	35	49
12	100	32	36	49
12	100	32	37	49
12	100	32	38	49
12	100	32	39	49
12	100	32	40	49
12	100	32	41	49
12	100	32	42	49
12	100	32	43	49
12	100	32	44	49
12	100	32	45	49
12	100	32	46	49
12	100	32	47	49
12	100	32	48	49
12	100	32	1	48
12	100	32	2	48
12	100	32	3	48
12	100	32	4	48
12	100	32	5	48
12	100	32	6	48
12	100	32	7	48
12	100	32	8	48
12	100	32	9	48
12	100	32	10	48
12	100	32	11	48
12	100	32	12	48
12	100	32	13	48
12	100	32	14	48
12	100	32	15	48
12	100	32	16	48
12	100	32	17	48
12	100	32	18	48
12	100	32	19	48
12	100	32	20	48
12	100	32	21	48
12	100	32	22	48
12	100	32	23	48
12	100	32	24	48
12	100	32	25	48
12	100	32	26	48
12	100	32	27	48
12	100	32	28	48
12	100	32	29	48
12	100	32	30	48
12	100	32	31	48
12	100	32	32	48
12	100	32	33	48
12	100	32	34	48
12	100	32	35	48
12	100	32	36	48
12	100	32	37	48
12	100	32	38	48
12	100	32	39	48
12	100	32	40	48
12	100	32	41	48
12	100	32	42	48
12	100	32	43	48
12	100	32	44	48
12	100	32	45	48
12	100	32	46	48
12	100	32	47	48
12	100	32	1	47
12	100	32	2	47
12	100	32	3	47
12	100	32	4	47
12	100	32	5	47
12	100	32	6	47
12	100	32	7	47
12	100	32	8	47
12	100	32	9	47
12	100	32	10	47
12	100	32	11	47
12	100	32	12	47
12	100	32	13	47
12	100	32	14	47
12	100	32	15	47
12	100	32	16	47
12	100	32	17	47
12	100	32	18	47
12	100	32	19	47
12	100	32	20	47
12	100	32	21	47
12	100	32	22	47
12	100	32	23	47
12	100	32	24	47
12	100	32	25	47
12	100	32	26	47
12	100	32	27	47
12	100	32	28	47
12	100	32	29	47
12	100	32	30	47
12	100	32	31	47
12	100	32	32	47
12	100	32	33	47
12	100	32	34	47
12	100	32	35	47
12	100	32	36	47
12	100	32	37	47
12	100	32	38	47
12	100	32	39	47
12	100	32	40	47
12	100	32	41	47
12	100	32	42	47
12	100	32	43	47
12	100	32	44	47
12	100	32	45	47
12	100	32	46	47
12	100	32	1	46
12	100	32	2	46
12	100	32	3	46
12	100	32	4	46
12	100	32	5	46
12	100	32	6	46
12	100	32	7	46
12	100	32	8	46
12	100	32	9	46
12	100	32	10	46
12	100	32	11	46
12	100	32	12	46
12	100	32	13	46
12	100	32	14	46
12	100	32	15	46
12	100	32	16	46
12	100	32	17	46
12	100	32	18	46
12	100	32	19	46
12	100	32	20	46
12	100	32	21	46
12	100	32	22	46
12	100	32	23	46
12	100	32	24	46
12	100	32	25	46
12	100	32	26	46
12	100	32	27	46
12	100	32	28	46
12	100	32	29	46
12	100	32	30	46
12	100	32	31	46
12	100	32	32	46
12	100	32	33	46
12	100	32	34	46
12	100	32	35	46
12	100	32	36	46
12	100	32	37	46
12	100	32	38	46
12	100	32	39	46
12	100	32	40	46
12	100	32	41	46
12	100	32	42	46
12	100	32	43	46
12	100	32	44	46
12	100	32	45	46
12	100	32	1	45
12	100	32	2	45
12	100	32	3	45
12	100	32	4	45
12	100	32	5	45
12	100	32	6	45
12	100	32	7	45
12	100	32	8	45
12	100	32	9	45
12	100	32	10	45
12	100	32	11	45
12	100	32	12	45
12	100	32	13	45
12	100	32	14	45
12	100	32	15	45
12	100	32	16	45
12	100	32	17	45
12	100	32	18	45
12	100	32	19	45
12	100	32	20	45
12	100	32	21	45
12	100	32	22	45
12	100	32	23	45
12	100	32	24	45
12	100	32	25	45
12	100	32	26	45
12	100	32	27	45
12	100	32	28	45
12	100	32	29	45
12	100	32	30	45
12	100	32	31	45
12	100	32	32	45
12	100	32	33	45
12	100	32	34	45
12	100	32	35	45
12	100	32	36	45
12	100	32	37	45
12	100	32	38	45
12	100	32	39	45
12	100	32	40	45
12	100	32	41	45
12	100	32	42	45
12	100	32	43	45
12	100	32	44	45
12	100	32	1	44
12	100	32	2	44
12	100	32	3	44
12	100	32	4	44
12	100	32	5	44
12	100	32	6	44
12	100	32	7	44
12	100	32	8	44
12	100	32	9	44
12	100	32	10	44
12	100	32	11	44
12	100	32	12	44
12	100	32	13	44
12	100	32	14	44
12	100	32	15	44
12	100	32	16	44
12	100	32	17	44
12	100	32	18	44
12	100	32	19	44
12	100	32	20	44
12	100	32	21	44
12	100	32	22	44
12	100	32	23	44
12	100	32	24	44
12	100	32	25	44
12	100	32	26	44
12	100	32	27	44
12	100	32	28	44
12	100	32	29	44
12	100	32	30	44
12	100	32	31	44
12	100	32	32	44
12	100	32	33	44
12	100	32	34	44
12	100	32	35	44
12	100	32	36	44
12	100	32	37	44
12	100	32	38	44
12	100	32	39	44
12	100	32	40	44
12	100	32	41	44
12	100	32	42	44
12	100	32	43	44
12	100	32	1	43
12	100	32	2	43
12	100	32	3	43
12	100	32	4	43
12	100	32	5	43
12	100	32	6	43
12	100	32	7	43
12	100	32	8	43
12	100	32	9	43
12	100	32	10	43
12	100	32	11	43
12	100	32	12	43
12	100	32	13	43
12	100	32	14	43
12	100	32	15	43
12	100	32	16	43
12	100	32	17	43
12	100	32	18	43
12	100	32	19	43
12	100	32	20	43
12	100	32	21	43
12	100	32	22	43
12	100	32	23	43
12	100	32	24	43
12	100	32	25	43
12	100	32	26	43
12	100	32	27	43
12	100	32	28	43
12	100	32	29	43
12	100	32	30	43
12	100	32	31	43
12	100	32	32	43
12	100	32	33	43
12	100	32	34	43
12	100	32	35	43
12	100	32	36	43
12	100	32	37	43
12	100	32	38	43
12	100	32	39	43
12	100	32	40	43
12	100	32	41	43
12	100	32	42	43
12	100	32	1	42
12	100	32	2	42
12	100	32	3	42
12	100	32	4	42
12	100	32	5	42
12	100	32	6	42
12	100	32	7	42
12	100	32	8	42
12	100	32	9	42
12	100	32	10	42
12	100	32	11	42
12	100	32	12	42
12	100	32	13	42
12	100	32	14	42
12	100	32	15	42
12	100	32	16	42
12	100	32	17	42
12	100	32	18	42
12	100	32	19	42
12	100	32	20	42
12	100	32	21	42
12	100	32	22	42
12	100	32	23	42
12	100	32	24	42
12	100	32	25	42
12	100	32	26	42
12	100	32	27	42
12	100	32	28	42
12	100	32	29	42
12	100	32	30	42
12	100	32	31	42
12	100	32	32	42
12	100	32	33	42
12	100	32	34	42
12	100	32	35	42
12	100	32	36	42
12	100	32	37	42
12	100	32	38	42
12	100	32	39	42
12	100	32	40	42
12	100	32	41	42
12	100	32	1	41
12	100	32	2	41
12	100	32	3	41
12	100	32	4	41
12	100	32	5	41
12	100	32	6	41
12	100	32	7	41
12	100	32	8	41
12	100	32	9	41
12	100	32	10	41
12	100	32	11	41
12	100	32	12	41
12	100	32	13	41
12	100	32	14	41
12	100	32	15	41
12	100	32	16	41
12	100	32	17	41
12	100	32	18	41
12	100	32	19	41
12	100	32	20	41
12	100	32	21	41
12	100	32	22	41
12	100	32	23	41
12	100	32	24	41
12	100	32	25	41
12	100	32	26	41
12	100	32	27	41
12	100	32	28	41
12	100	32	29	41
12	100	32	30	41
12	100	32	31	41
12	100	32	32	41
12	100	32	33	41
12	100	32	34	41
12	100	32	35	41
12	100	32	36	41
12	100	32	37	41
12	100	32	38	41
12	100	32	39	41
12	100	32	40	41
12	100	32	1	40
12	100	32	2	40
12	100	32	3	40
12	100	32	4	40
12	100	32	5	40
12	100	32	6	40
12	100	32	7	40
12	100	32	8	40
12	100	32	9	40
12	100	32	10	40
12	100	32	11	40
12	100	32	12	40
12	100	32	13	40
12	100	32	14	40
12	100	32	15	40
12	100	32	16	40
12	100	32	17	40
12	100	32	18	40
12	100	32	19	40
12	100	32	20	40
12	100	32	21	40
12	100	32	22	40
12	100	32	23	40
12	100	32	24	40
12	100	32	25	40
12	100	32	26	40
12	100	32	27	40
12	100	32	28	40
12	100	32	29	40
12	100	32	30	40
12	100	32	31	40
12	100	32	32	40
12	100	32	33	40
12	100	32	34	40
12	100	32	35	40
12	100	32	36	40
12	100	32	37	40
12	100	32	38	40
12	100	32	39	40
12	100	32	1	39
12	100	32	2	39
12	100	32	3	39
12	100	32	4	39
12	100	32	5	39
12	100	32	6	39
12	100	32	7	39
12	100	32	8	39
12	100	32	9	39
12	100	32	10	39
12	100	32	11	39
12	100	32	12	39
12	100	32	13	39
12	100	32	14	39
12	100	32	15	39
12	100	32	16	39
12	100	32	17	39
12	100	32	18	39
12	100	32	19	39
12	100	32	20	39
12	100	32	21	39
12	100	32	22	39
12	100	32	23	39
12	100	32	24	39
12	100	32	25	39
12	100	32	26	39
12	100	32	27	39
12	100	32	28	39
12	100	32	29	39
12	100	32	30	39
12	100	32	31	39
12	100	32	32	39
12	100	32	33	39
12	100	32	34	39
12	100	32	35	39
12	100	32	36	39
12	100	32	37	39
12	100	32	38	39
12	100	32	1	38
12	100	32	2	38
12	100	32	3	38
12	100	32	4	38
12	100	32	5	38
12	100	32	6	38
12	100	32	7	38
12	100	32	8	38
12	100	32	9	38
12	100	32	10	38
12	100	32	11	38
12	100	32	12	38
12	100	32	13	38
12	100	32	14	38
12	100	32	15	38
12	100	32	16	38
12	100	32	17	38
12	100	32	18	38
12	100	32	19	38
12	100	32	20	38
12	100	32	21	38
12	100	32	22	38
12	100	32	23	38
12	100	32	24	38
12	100	32	25	38
12	100	32	26	38
12	100	32	27	38
12	100	32	28	38
12	100	32	29	38
12	100	32	30	38
12	100	32	31	38
12	100	32	32	38
12	100	32	33	38
12	100	32	34	38
12	100	32	35	38
12	100	32	36	38
12	100	32	37	38
12	100	32	1	37
12	100	32	2	37
12	100	32	3	37
12	100	32	4	37
12	100	32	5	37
12	100	32	6	37
12	100	32	7	37
12	100	32	8	37
12	100	32	9	37
12	100	32	10	37
12	100	32	11	37
12	100	32	12	37
12	100	32	13	37
12	100	32	14	37
12	100	32	15	37
12	100	32	16	37
12	100	32	17	37
12	100	32	18	37
12	100	32	19	37
12	100	32	20	37
12	100	32	21	37
12	100	32	22	37
12	100	32	23	37
12	100	32	24	37
12	100	32	25	37
12	100	32	26	37
12	100	32	27	37
12	100	32	28	37
12	100	32	29	37
12	100	32	30	37
12	100	32	31	37
12	100	32	32	37
12	100	32	33	37
12	100	32	34	37
12	100	32	35	37
12	100	32	36	37
12	100	32	1	36
12	100	32	2	36
12	100	32	3	36
12	100	32	4	36
12	100	32	5	36
12	100	32	6	36
12	100	32	7	36
12	100	32	8	36
12	100	32	9	36
12	100	32	10	36
12	100	32	11	36
12	100	32	12	36
12	100	32	13	36
12	100	32	14	36
12	100	32	15	36
12	100	32	16	36
12	100	32	17	36
12	100	32	18	36
12	100	32	19	36
12	100	32	20	36
12	100	32	21	36
12	100	32	22	36
12	100	32	23	36
12	100	32	24	36
12	100	32	25	36
12	100	32	26	36
12	100	32	27	36
12	100	32	28	36
12	100	32	29	36
12	100	32	30	36
12	100	32	31	36
12	100	32	32	36
12	100	32	33	36
12	100	32	34	36
12	100	32	35	36
12	100	32	1	35
12	100	32	2	35
12	100	32	3	35
12	100	32	4	35
12	100	32	5	35
12	100	32	6	35
12	100	32	7	35
12	100	32	8	35
12	100	32	9	35
12	100	32	10	35
12	100	32	11	35
12	100	32	12	35
12	100	32	13	35
12	100	32	14	35
12	100	32	15	35
12	100	32	16	35
12	100	32	17	35
12	100	32	18	35
12	100	32	19	35
12	100	32	20	35
12	100	32	21	35
12	100	32	22	35
12	100	32	23	35
12	100	32	24	35
12	100	32	25	35
12	100	32	26	35
12	100	32	27	35
12	100	32	28	35
12	100	32	29	35
12	100	32	30	35
12	100	32	31	35
12	100	32	32	35
12	100	32	33	35
12	100	32	34	35
12	100	32	1	34
12	100	32	2	34
12	100	32	3	34
12	100	32	4	34
12	100	32	5	34
12	100	32	6	34
12	100	32	7	34
12	100	32	8	34
12	100	32	9	34
12	100	32	10	34
12	100	32	11	34
12	100	32	12	34
12	100	32	13	34
12	100	32	14	34
12	100	32	15	34
12	100	32	16	34
12	100	32	17	34
12	100	32	18	34
12	100	32	19	34
12	100	32	20	34
12	100	32	21	34
12	100	32	22	34
12	100	32	23	34
12	100	32	24	34
12	100	32	25	34
12	100	32	26	34
12	100	32	27	34
12	100	32	28	34
12	100	32	29	34
12	100	32	30	34
12	100	32	31	34
12	100	32	32	34
12	100	32	33	34
12	100	32	1	33
12	100	32	2	33
12	100	32	3	33
12	100	32	4	33
12	100	32	5	33
12	100	32	6	33
12	100	32	7	33
12	100	32	8	33
12	100	32	9	33
12	100	32	10	33
12	100	32	11	33
12	100	32	12	33
12	100	32	13	33
12	100	32	14	33
12	100	32	15	33
12	100	32	16	33
12	100	32	17	33
12	100	32	18	33
12	100	32	19	33
12	100	32	20	33
12	100	32	21	33
12	100	32	22	33
12	100	32	23	33
12	100	32	24	33
12	100	32	25	33
12	100	32	26	33
12	100	32	27	33
12	100	32	28	33
12	100	32	29	33
12	100	32	30	33
12	100	32	31	33
12	100	32	32	33
12	100	32	1	32
12	100	32	2	32
12	100	32	3	32
12	100	32	4	32
12	100	32	5	32
12	100	32	6	32
12	100	32	7	32
12	100	32	8	32
12	100	32	9	32
12	100	32	10	32
12	100	32	11	32
12	100	32	12	32
12	100	32	13	32
12	100	32	14	32
12	100	32	15	32
12	100	32	16	32
12	100	32	17	32
12	100	32	18	32
12	100	32	19	32
12	100	32	20	32
12	100	32	21	32
12	100	32	22	32
12	100	32	23	32
12	100	32	24	32
12	100	32	25	32
12	100	32	26	32
12	100	32	27	32
12	100	32	28	32
12	100	32	29	32
12	100	32	30	32
12	100	32	31	32
12	100	32	1	31
12	100	32	2	31
12	100	32	3	31
12	100	32	4	31
12	100	32	5	31
12	100	32	6	31
12	100	32	7	31
12	100	32	8	31
12	100	32	9	31
12	100	32	10	31
12	100	32	11	31
12	100	32	12	31
12	100	32	13	31
12	100	32	14	31
12	100	32	15	31
12	100	32	16	31
12	100	32	17	31
12	100	32	18	31
12	100	32	19	31
12	100	32	20	31
12	100	32	21	31
12	100	32	22	31
12	100	32	23	31
12	100	32	24	31
12	100	32	25	31
12	100	32	26	31
12	100	32	27	31
12	100	32	28	31
12	100	32	29	31
12	100	32	30	31
12	100	32	1	30
12	100	32	2	30
12	100	32	3	30
12	100	32	4	30
12	100	32	5	30
12	100	32	6	30
12	100	32	7	30
12	100	32	8	30
12	100	32	9	30
12	100	32	10	30
12	100	32	11	30
12	100	32	12	30
12	100	32	13	30
12	100	32	14	30
12	100	32	15	30
12	100	32	16	30
12	100	32	17	30
12	100	32	18	30
12	100	32	19	30
12	100	32	20	30
12	100	32	21	30
12	100	32	22	30
12	100	32	23	30
12	100	32	24	30
12	100	32	25	30
12	100	32	26	30
12	100	32	27	30
12	100	32	28	30
12	100	32	29	30
12	100	32	1	29
12	100	32	2	29
12	100	32	3	29
12	100	32	4	29
12	100	32	5	29
12	100	32	6	29
12	100	32	7	29
12	100	32	8	29
12	100	32	9	29
12	100	32	10	29
12	100	32	11	29
12	100	32	12	29
12	100	32	13	29
12	100	32	14	29
12	100	32	15	29
12	100	32	16	29
12	100	32	17	29
12	100	32	18	29
12	100	32	19	29
12	100	32	20	29
12	100	32	21	29
12	100	32	22	29
12	100	32	23	29
12	100	32	24	29
12	100	32	25	29
12	100	32	26	29
12	100	32	27	29
12	100	32	28	29
12	100	32	1	28
12	100	32	2	28
12	100	32	3	28
12	100	32	4	28
12	100	32	5	28
12	100	32	6	28
12	100	32	7	28
12	100	32	8	28
